0.21, 0, 0, 5, 0.2925041, 0, 929.7949, -342.564, -2.810867, 0.01343784, 0.1308036, 38.13348, 1.258549, 1.004543, 2.01187
 
3.999997, 0.08931787, -0.006921065, 17.97067, 0, -0.0000960150233949000604914, 54073.91, -399.9992, -2.810867, 0.01343784, 0.1308036, 304.3996, 1.264387, 0.9584788, 1.631463
 
4.009997, 0.04516518, -0.006027886, 17.89923, 0, 0.000154605943404029766208, 53879.16, -399.1798, -2.810867, 0.01343784, 0.1308036, 303.8902, 1.264088, 0.9584788, 1.631463
 
4.019997, -0.005876826, -0.005576234, 17.82847, 0, 0.000494894611960221411529, 53686.16, -398.3671, -2.810867, 0.01343784, 0.1308036, 303.3845, 1.263785, 0.9584788, 1.631463
 
4.029997, -0.05297071, -0.005635003, 17.7584, 0, 0.0008505534818527977067215353, 53494.89, -397.5613, -2.810867, 0.01343784, 0.1308036, 302.8825, 1.263485, 0.9584788, 1.631463
 
4.039998, -0.08651158, -0.00616471, 17.68898, 0, 0.0011462573133711201070346139, 53305.25, -396.7619, -2.810867, 0.01343784, 0.1308036, 302.384, 1.263187, 0.9584788, 1.631463
 
4.049998, -0.100815, -0.007029825, 17.62018, 0, 0.001327021938153339829639, 53117.15, -395.9688, -2.810867, 0.01343784, 0.1308036, 301.8888, 1.262894, 0.9584788, 1.631463
 
4.059998, -0.09377967, -0.008037976, 17.55197, 0, 0.001359486758819353358799, 52930.53, -395.1813, -2.810867, 0.01343784, 0.1308036, 301.3966, 1.262606, 0.9584788, 1.631463
 
4.069998, -0.06816211, -0.008975772, 17.48434, 0, 0.001245078456613168549372, 52745.34, -394.3995, -2.810867, 0.01343784, 0.1308036, 300.9073, 1.262323, 0.9584788, 1.631463
 
4.079998, -0.03023857, -0.009657393, 17.41725, 0, 0.0010145835863166920469896632, 52561.52, -393.6228, -2.810867, 0.01343784, 0.1308036, 300.4209, 1.262043, 0.9584788, 1.631463
 
4.089999, 0.01157978, -0.009959779, 17.35069, 0, 0.000721016608726482590256, 52379, -392.8513, -2.810867, 0.01343784, 0.1308036, 299.9371, 1.261767, 0.9584788, 1.631463
 
4.099999, 0.04890691, -0.009843981, 17.28464, 0, 0.00042514129907231768544, 52197.75, -392.0846, -2.810867, 0.01343784, 0.1308036, 299.4559, 1.261492, 0.9584788, 1.631463
 
4.109999, 0.07437398, -0.009354912, 17.21907, 0, 0.000187814532633032064273, 52017.71, -391.3224, -2.810867, 0.01343784, 0.1308036, 298.977, 1.261217, 0.9584788, 1.631463
 
4.119999, 0.08391207, -0.008611172, 17.15397, 0, 0.000051336245914969308776, 51838.83, -390.5646, -2.810867, 0.01343784, 0.1308036, 298.5005, 1.260942, 0.9584788, 1.631463
 
4.13, 0.0762356, -0.007772052, 17.08932, 0, 0.0000402490152962448332230941, 51661.07, -389.8109, -2.810867, 0.01343784, 0.1308036, 298.026, 1.260665, 0.9584788, 1.631463
 
4.14, 0.05409044, -0.007009696, 17.0251, 0, 0.000148867170679346896044, 51484.38, -389.0612, -2.810867, 0.01343784, 0.1308036, 297.5536, 1.260388, 0.9584788, 1.631463
 
4.15, 0.02256265, -0.006468792, 16.9613, 0, 0.0003505783676320310128484467, 51308.71, -388.3152, -2.810867, 0.01343784, 0.1308036, 297.0832, 1.260109, 0.9584788, 1.631463
 
4.16, -0.01173404, -0.006243165, 16.89789, 0, 0.000601926530261534994096, 51134.02, -387.5728, -2.810867, 0.01343784, 0.1308036, 296.6145, 1.259831, 0.9584788, 1.631463
 
4.170001, -0.04203961, -0.006360506, 16.83486, 0, 0.000852015792785696341569, 50960.27, -386.8337, -2.810867, 0.01343784, 0.1308036, 296.1475, 1.259554, 0.9584788, 1.631463
 
4.180001, -0.0629421, -0.006780902, 16.7722, 0, 0.001054219352449156336305, 50787.41, -386.0978, -2.810867, 0.01343784, 0.1308036, 295.6821, 1.259279, 0.9584788, 1.631463
 
4.190001, -0.07102987, -0.007410323, 16.70989, 0, 0.0011727002227535360207560357, 50615.42, -385.3649, -2.810867, 0.01343784, 0.1308036, 295.2181, 1.259006, 0.9584788, 1.631463
 
4.200001, -0.06574422, -0.008120622, 16.64791, 0, 0.0011912108649386827980591204, 50444.23, -384.6348, -2.810867, 0.01343784, 0.1308036, 294.7555, 1.258736, 0.9584788, 1.631463
 
4.210001, -0.04851356, -0.008778064, 16.59291, 0, 0.0011090168075997298563140053, 50273.85, -384.0612, -2.810867, 0.01343784, 0.1308036, 294.2943, 1.258526, 0.9584788, 1.631463
 
4.220002, -0.02333675, -0.009263199, 16.56283, 0, 0.0009479051081829298688985515, 50104.3, -384.0612, -2.810867, 0.01343784, 0.1308036, 293.8344, 1.258529, 0.9584788, 1.631463
 
4.230002, 0.004643851, -0.009496566, 16.53285, 0, 0.0007421551063321108759205429, 49935.6, -384.0612, -2.810867, 0.01343784, 0.1308036, 293.376, 1.258534, 0.9584788, 1.631463
 
4.240002, 0.03022965, -0.009450127, 16.50297, 0, 0.0005314010907091498204172539, 49767.73, -384.0612, -2.810867, 0.01343784, 0.1308036, 292.9191, 1.258538, 0.9584788, 1.631463
 
4.250002, 0.04871146, -0.009147831, 16.47319, 0, 0.0003561162663644816865124094, 49600.67, -384.0612, -2.810867, 0.01343784, 0.1308036, 292.4636, 1.258541, 0.9584788, 1.631463
 
4.260003, 0.05721887, -0.008660717, 16.44352, 0, 0.0002461344598449368561265100, 49434.44, -384.0612, -2.810867, 0.01343784, 0.1308036, 292.0095, 1.258544, 0.9584788, 1.631463
 
4.270003, 0.05485047, -0.008088528, 16.41393, 0, 0.0002178454188354215171648147, 49269.01, -384.0612, -2.810867, 0.01343784, 0.1308036, 291.5568, 1.258544, 0.9584788, 1.631463
 
4.280003, 0.04230032, -0.007540023, 16.38445, 0, 0.0002753932641425720079265552, 49104.4, -384.0612, -2.810867, 0.01343784, 0.1308036, 291.1056, 1.258543, 0.9584788, 1.631463
 
4.290003, 0.02244093, -0.00711702, 16.35507, 0, 0.0004043220537731011376749566, 48940.58, -384.0612, -2.810867, 0.01343784, 0.1308036, 290.6557, 1.258541, 0.9584788, 1.631463
 
4.300004, -0.0004826828, -0.006892611, 16.32578, 0, 0.0005761444227172565261752797, 48777.57, -384.0612, -2.810867, 0.01343784, 0.1308036, 290.2072, 1.258537, 0.9584788, 1.631463
 
4.310004, -0.02254785, -0.006897438, 16.29659, 0, 0.0007610954884223759060029652, 48615.33, -384.0612, -2.810867, 0.01343784, 0.1308036, 289.7601, 1.258533, 0.9584788, 1.631463
 
4.320004, -0.03964542, -0.007122916, 16.26749, 0, 0.0009241644638266789432901633, 48453.88, -384.0612, -2.810867, 0.01343784, 0.1308036, 289.3143, 1.25853, 0.9584788, 1.631463
 
4.330004, -0.04897824, -0.00751937, 16.23849, 0, 0.0010374431134713928545325009, 48293.21, -384.0612, -2.810867, 0.01343784, 0.1308036, 288.8699, 1.258528, 0.9584788, 1.631463
 
4.340004, -0.0493157, -0.008009152, 16.20959, 0, 0.0010835176513242563749188771, 48133.32, -384.0612, -2.810867, 0.01343784, 0.1308036, 288.4269, 1.258527, 0.9584788, 1.631463
 
4.350005, -0.04089838, -0.008502309, 16.18078, 0, 0.0010561753433750231826912175, 47974.19, -384.0612, -2.810867, 0.01343784, 0.1308036, 287.9853, 1.258527, 0.9584788, 1.631463
 
4.360005, -0.02597864, -0.008911293, 16.15206, 0, 0.0009664111431099620350500654, 47815.83, -384.0612, -2.810867, 0.01343784, 0.1308036, 287.545, 1.258529, 0.9584788, 1.631463
 
4.370005, -0.007490137, -0.009171079, 16.12344, 0, 0.0008330994224121628719989604, 47658.23, -384.0612, -2.810867, 0.01343784, 0.1308036, 287.106, 1.258532, 0.9584788, 1.631463
 
4.380005, 0.0113458, -0.009245981, 16.09491, 0, 0.0006803248121619472988427130, 47501.38, -384.0612, -2.810867, 0.01343784, 0.1308036, 286.6683, 1.258535, 0.9584788, 1.631463
 
4.390006, 0.02713363, -0.009132522, 16.06647, 0, 0.0005367118319106472340660966, 47345.27, -384.0612, -2.810867, 0.01343784, 0.1308036, 286.232, 1.258538, 0.9584788, 1.631463
 
4.400006, 0.03715311, -0.008861186, 16.03813, 0, 0.0004283361270764183665855205, 47189.9, -384.0612, -2.810867, 0.01343784, 0.1308036, 285.7969, 1.25854, 0.9584788, 1.631463
 
4.410006, 0.03997252, -0.008489654, 16.00987, 0, 0.0003728059937686746717636713, 47035.27, -384.0612, -2.810867, 0.01343784, 0.1308036, 285.3632, 1.258541, 0.9584788, 1.631463
 
4.420006, 0.0355278, -0.008089929, 15.9817, 0, 0.0003773309201260520986267323, 46881.38, -384.0612, -2.810867, 0.01343784, 0.1308036, 284.9308, 1.258541, 0.9584788, 1.631463
 
4.430007, 0.02517978, -0.007734651, 15.95363, 0, 0.0004368832753911752474486832, 46728.21, -384.0612, -2.810867, 0.01343784, 0.1308036, 284.4996, 1.25854, 0.9584788, 1.631463
 
4.440007, 0.01049983, -0.007482853, 15.92564, 0, 0.0005433394034006686478032927, 46575.75, -384.0612, -2.810867, 0.01343784, 0.1308036, 284.0697, 1.258538, 0.9584788, 1.631463
 
4.450007, -0.005239951, -0.007377855, 15.89775, 0, 0.0006722705400607863295113694, 46424.03, -384.0612, -2.810867, 0.01343784, 0.1308036, 283.6412, 1.258535, 0.9584788, 1.631463
 
4.460007, -0.01947809, -0.007430254, 15.86994, 0, 0.0008023294244382002940564558, 46273.01, -384.0612, -2.810867, 0.01343784, 0.1308036, 283.2139, 1.258532, 0.9584788, 1.631463
 
4.470007, -0.02987067, -0.007625035, 15.84222, 0, 0.0009116074154598781055347160, 46122.71, -384.0612, -2.810867, 0.01343784, 0.1308036, 282.7878, 1.25853, 0.9584788, 1.631463
 
4.480008, -0.03477447, -0.007923742, 15.81459, 0, 0.0009820865136638541871226390, 45973.1, -384.0612, -2.810867, 0.01343784, 0.1308036, 282.363, 1.258529, 0.9584788, 1.631463
 
4.490008, -0.03378654, -0.008271486, 15.78705, 0, 0.0010050875503210141433318321, 45824.19, -384.0612, -2.810867, 0.01343784, 0.1308036, 281.9395, 1.258528, 0.9584788, 1.631463
 
4.500008, -0.02731526, -0.008609352, 15.75959, 0, 0.0009786993098995258558187007, 45675.97, -384.0612, -2.810867, 0.01343784, 0.1308036, 281.5172, 1.258529, 0.9584788, 1.631463
 
4.510008, -0.01653203, -0.008882504, 15.73222, 0, 0.0009081577220327560451979149, 45528.45, -384.0612, -2.810867, 0.01343784, 0.1308036, 281.0961, 1.25853, 0.9584788, 1.631463
 
4.520009, -0.003838919, -0.009047824, 15.70494, 0, 0.0008107831316374658838120301, 45381.61, -384.0612, -2.810867, 0.01343784, 0.1308036, 280.6763, 1.258532, 0.9584788, 1.631463
 
4.530009, 0.008764917, -0.009086213, 15.67774, 0, 0.0007026097114158988714624786, 45235.45, -384.0612, -2.810867, 0.01343784, 0.1308036, 280.2577, 1.258534, 0.9584788, 1.631463
 
4.540009, 0.01919826, -0.008998564, 15.65063, 0, 0.0006023476878692955954730064, 45089.96, -384.0612, -2.810867, 0.01343784, 0.1308036, 279.8403, 1.258536, 0.9584788, 1.631463
 
4.550009, 0.02564881, -0.008806581, 15.6236, 0, 0.0005283219345783189338207025, 44945.15, -384.0612, -2.810867, 0.01343784, 0.1308036, 279.4241, 1.258538, 0.9584788, 1.631463
 
4.560009, 0.02725455, -0.008550093, 15.59665, 0, 0.0004920600340564925878419158, 44801, -384.0612, -2.810867, 0.01343784, 0.1308036, 279.0092, 1.258539, 0.9584788, 1.631463
 
4.57001, 0.02403533, -0.008277547, 15.56979, 0, 0.0004979667740841314478573194, 44657.51, -384.0612, -2.810867, 0.01343784, 0.1308036, 278.5954, 1.258539, 0.9584788, 1.631463
 
4.58001, 0.01685349, -0.008037194, 15.54301, 0, 0.0005427966528083174740218658, 44514.68, -384.0612, -2.810867, 0.01343784, 0.1308036, 278.1828, 1.258538, 0.9584788, 1.631463
 
4.59001, 0.007165021, -0.007868659, 15.51631, 0, 0.0006170686975167428069425995, 44372.51, -384.0612, -2.810867, 0.01343784, 0.1308036, 277.7714, 1.258536, 0.9584788, 1.631463
 
4.60001, -0.003504108, -0.007797008, 15.4897, 0, 0.0007092496048112631167749558, 44230.99, -384.0612, -2.810867, 0.01343784, 0.1308036, 277.3612, 1.258534, 0.9584788, 1.631463
 
4.610011, -0.01312012, -0.007832049, 15.46317, 0, 0.0008016521597125537691926438, 44090.11, -384.0612, -2.810867, 0.01343784, 0.1308036, 276.9521, 1.258532, 0.9584788, 1.631463
 
4.620011, -0.02012113, -0.00796325, 15.43672, 0, 0.0008789289890517227484877171, 43949.88, -384.0612, -2.810867, 0.01343784, 0.1308036, 276.5443, 1.258531, 0.9584788, 1.631463
 
4.630011, -0.023846, -0.008164462, 15.41035, 0, 0.0009324999394104197611836001, 43810.28, -384.0612, -2.810867, 0.01343784, 0.1308036, 276.1375, 1.25853, 0.9584788, 1.631463
 
4.640011, -0.02365465, -0.008402921, 15.38406, 0, 0.0009533106107040636010257927, 43671.31, -384.0612, -2.810867, 0.01343784, 0.1308036, 275.732, 1.258529, 0.9584788, 1.631463
 
4.650012, -0.01975512, -0.008639468, 15.35786, 0, 0.0009395364808062507545747007, 43532.96, -384.0612, -2.810867, 0.01343784, 0.1308036, 275.3275, 1.25853, 0.9584788, 1.631463
 
4.660012, -0.01311369, -0.008837019, 15.33173, 0, 0.0008966098963890310832093661, 43395.24, -384.0612, -2.810867, 0.01343784, 0.1308036, 274.9243, 1.25853, 0.9584788, 1.631463
 
4.670012, -0.004912242, -0.008968156, 15.30568, 0, 0.0008329216349208329948405399, 43258.15, -384.0612, -2.810867, 0.01343784, 0.1308036, 274.5222, 1.258532, 0.9584788, 1.631463
 
4.680012, 0.003348378, -0.009017278, 15.27971, 0, 0.0007610199434074943898009155, 43121.67, -384.0612, -2.810867, 0.01343784, 0.1308036, 274.1212, 1.258533, 0.9584788, 1.631463
 
4.690012, 0.01055698, -0.008983795, 15.25382, 0, 0.0006912744386392915470025053, 42985.81, -384.0612, -2.810867, 0.01343784, 0.1308036, 273.7213, 1.258535, 0.9584788, 1.631463
 
4.700013, 0.01553446, -0.008878225, 15.22801, 0, 0.0006358069416836923326044913, 42850.56, -384.0612, -2.810867, 0.01343784, 0.1308036, 273.3225, 1.258536, 0.9584788, 1.631463
 
4.710013, 0.01770697, -0.00872288, 15.20228, 0, 0.0006021935173631975886218333, 42715.91, -384.0612, -2.810867, 0.01343784, 0.1308036, 272.9249, 1.258536, 0.9584788, 1.631463
 
4.720013, 0.0168207, -0.00854581, 15.17662, 0, 0.0005955552375506769396751257, 42581.86, -384.0612, -2.810867, 0.01343784, 0.1308036, 272.5284, 1.258537, 0.9584788, 1.631463
 
4.730013, 0.01315603, -0.008377603, 15.15104, 0, 0.0006161926687228128542067974, 42448.4, -384.0612, -2.810867, 0.01343784, 0.1308036, 272.1329, 1.258536, 0.9584788, 1.631463
 
4.740014, 0.007354114, -0.008246043, 15.12553, 0, 0.0006606916162750145209506153, 42315.55, -384.0612, -2.810867, 0.01343784, 0.1308036, 271.7386, 1.258535, 0.9584788, 1.631463
 
4.750014, 0.0005853791, -0.008172502, 15.10011, 0, 0.0007199296162646195247800590, 42183.28, -384.0612, -2.810867, 0.01343784, 0.1308036, 271.3453, 1.258534, 0.9584788, 1.631463
 
4.760014, -0.006173283, -0.008166648, 15.07475, 0, 0.0007854768718563015166027181, 42051.59, -384.0612, -2.810867, 0.01343784, 0.1308036, 270.9532, 1.258533, 0.9584788, 1.631463
 
4.770014, -0.01164382, -0.008228381, 15.04948, 0, 0.0008450141181184483621842590, 41920.49, -384.0612, -2.810867, 0.01343784, 0.1308036, 270.5621, 1.258532, 0.9584788, 1.631463
 
4.780015, -0.0153064, -0.00834482, 15.02428, 0, 0.0008922699453010999407747241, 41789.96, -384.0612, -2.810867, 0.01343784, 0.1308036, 270.1721, 1.258531, 0.9584788, 1.631463
 
4.790015, -0.01653082, -0.008497884, 14.99915, 0, 0.0009193665485902815997238728, 41660.02, -384.0612, -2.810867, 0.01343784, 0.1308036, 269.7832, 1.25853, 0.9584788, 1.631463
 
4.800015, -0.0152449, -0.008663191, 14.9741, 0, 0.0009232134767752675461292161, 41530.64, -384.0612, -2.810867, 0.01343784, 0.1308036, 269.3953, 1.25853, 0.9584788, 1.631463
 
4.810015, -0.01189853, -0.008815641, 14.94912, 0, 0.0009057360275654168094119221, 41401.83, -384.0612, -2.810867, 0.01343784, 0.1308036, 269.0085, 1.25853, 0.9584788, 1.631463
 
4.820015, -0.007074376, -0.008934625, 14.92422, 0, 0.0008706061287520203973775352, 41273.58, -384.0612, -2.810867, 0.01343784, 0.1308036, 268.6227, 1.258531, 0.9584788, 1.631463
 
4.830016, -0.001722614, -0.00900537, 14.89938, 0, 0.0008256927837880914921470349, 41145.89, -384.0612, -2.810867, 0.01343784, 0.1308036, 268.238, 1.258532, 0.9584788, 1.631463
 
4.840016, 0.003481785, -0.009022595, 14.87462, 0, 0.0007771126451600994703097657, 41018.76, -384.0612, -2.810867, 0.01343784, 0.1308036, 267.8543, 1.258533, 0.9584788, 1.631463
 
4.850016, 0.007667853, -0.008987778, 14.84994, 0, 0.0007336085447747496661538062, 40892.19, -384.0612, -2.810867, 0.01343784, 0.1308036, 267.4717, 1.258534, 0.9584788, 1.631463
 
4.860016, 0.0104575, -0.008911099, 14.82533, 0, 0.0006999247095665968964873955, 40766.17, -384.0612, -2.810867, 0.01343784, 0.1308036, 267.0901, 1.258535, 0.9584788, 1.631463
 
4.870017, 0.0112549, -0.008806524, 14.80078, 0, 0.0006833661224406642519829926, 40640.69, -384.0612, -2.810867, 0.01343784, 0.1308036, 266.7095, 1.258535, 0.9584788, 1.631463
 
4.880017, 0.01020216, -0.008693974, 14.77631, 0, 0.0006844874158265949507178809, 40515.75, -384.0612, -2.810867, 0.01343784, 0.1308036, 266.33, 1.258535, 0.9584788, 1.631463
 
4.890017, 0.00750905, -0.008591953, 14.75191, 0, 0.0007030308565376975975137061, 40391.35, -384.0612, -2.810867, 0.01343784, 0.1308036, 265.9514, 1.258534, 0.9584788, 1.631463
 
4.900017, 0.003832251, -0.008516862, 14.72758, 0, 0.0007340415717338360358204115, 40267.48, -384.0612, -2.810867, 0.01343784, 0.1308036, 265.5738, 1.258534, 0.9584788, 1.631463
 
4.910017, -0.0005313723, -0.00847854, 14.70332, 0, 0.0007755228259925540866246899, 40144.16, -384.0612, -2.810867, 0.01343784, 0.1308036, 265.1973, 1.258533, 0.9584788, 1.631463
 
4.920018, -0.004773779, -0.008483854, 14.67913, 0, 0.0008200087181926679661993210, 40021.37, -384.0612, -2.810867, 0.01343784, 0.1308036, 264.8218, 1.258532, 0.9584788, 1.631463
 
4.930018, -0.008129002, -0.008531592, 14.65501, 0, 0.0008596264309580742941278956, 39899.09, -384.0612, -2.810867, 0.01343784, 0.1308036, 264.4472, 1.258531, 0.9584788, 1.631463
 
4.940018, -0.0103319, -0.008612881, 14.63096, 0, 0.0008908037852550013884650422, 39777.34, -384.0612, -2.810867, 0.01343784, 0.1308036, 264.0737, 1.258531, 0.9584788, 1.631463
 
4.950018, -0.01111604, -0.0087162, 14.60697, 0, 0.0009096755167297998068334683, 39656.12, -384.0612, -2.810867, 0.01343784, 0.1308036, 263.7012, 1.25853, 0.9584788, 1.631463
 
4.960019, -0.0102936, -0.008827361, 14.58306, 0, 0.0009128975482868352608687482, 39535.43, -384.0612, -2.810867, 0.01343784, 0.1308036, 263.3296, 1.25853, 0.9584788, 1.631463
 
4.970019, -0.008213229, -0.008930298, 14.55922, 0, 0.0009024299430112428052142623, 39415.23, -384.0612, -2.810867, 0.01343784, 0.1308036, 262.959, 1.25853, 0.9584788, 1.631463
 
4.980019, -0.005168071, -0.00901243, 14.53544, 0, 0.0008800158104405715903148739, 39295.55, -384.0612, -2.810867, 0.01343784, 0.1308036, 262.5894, 1.258531, 0.9584788, 1.631463
 
4.990019, -0.001754787, -0.009064111, 14.51173, 0, 0.0008508329912258658082093175, 39176.38, -384.0612, -2.810867, 0.01343784, 0.1308036, 262.2208, 1.258531, 0.9584788, 1.631463
 
5.00002, 0.001436309, -0.009081659, 14.48809, 0, 0.0008206116114182257839474282, 39057.71, -384.0612, -2.810867, 0.01343784, 0.1308036, 261.8531, 1.258532, 0.9584788, 1.631463
 
5.01002, 0.004173457, -0.009067296, 14.46452, 0, 0.0007919716894852219270142712, 38939.55, -384.0612, -2.810867, 0.01343784, 0.1308036, 261.4864, 1.258533, 0.9584788, 1.631463
 
5.02002, 0.006084466, -0.009025562, 14.44101, 0, 0.0007692412946774933355486323, 38821.88, -384.0612, -2.810867, 0.01343784, 0.1308036, 261.1206, 1.258533, 0.9584788, 1.631463
 
5.03002, 0.006933261, -0.008964717, 14.41756, 0, 0.0007557193237710976064781727, 38704.7, -384.0612, -2.810867, 0.01343784, 0.1308036, 260.7558, 1.258533, 0.9584788, 1.631463
 
5.04002, 0.006415043, -0.008895385, 14.39418, 0, 0.0007556775173065529915899487, 38587.98, -384.0612, -2.810867, 0.01343784, 0.1308036, 260.3917, 1.258533, 0.9584788, 1.631463
 
5.050021, 0.00496277, -0.008831235, 14.37085, 0, 0.0007659553065641698406121997, 38471.72, -384.0612, -2.810867, 0.01343784, 0.1308036, 260.0286, 1.258533, 0.9584788, 1.631463
 
5.060021, 0.002686337, -0.008781607, 14.34759, 0, 0.0007863504069312906990943794, 38355.93, -384.0612, -2.810867, 0.01343784, 0.1308036, 259.6663, 1.258533, 0.9584788, 1.631463
 
5.070021, -4.55651E-05, -0.008754744, 14.32439, 0, 0.0008138127067682371433669474, 38240.6, -384.0612, -2.810867, 0.01343784, 0.1308036, 259.3048, 1.258532, 0.9584788, 1.631463
 
5.080021, -0.002827971, -0.0087552, 14.30125, 0, 0.0008445202150794089260635749, 38125.71, -384.0612, -2.810867, 0.01343784, 0.1308036, 258.9442, 1.258532, 0.9584788, 1.631463
 
5.090022, -0.005185264, -0.008783479, 14.27817, 0, 0.0008734728787050858647299765, 38011.3, -384.0612, -2.810867, 0.01343784, 0.1308036, 258.5844, 1.258531, 0.9584788, 1.631463
 
5.100022, -0.006810518, -0.008835332, 14.25514, 0, 0.0008969676717119374394558669, 37897.32, -384.0612, -2.810867, 0.01343784, 0.1308036, 258.2254, 1.25853, 0.9584788, 1.631463
 
5.110022, -0.007627673, -0.008903436, 14.23218, 0, 0.0009134451396277157568539912, 37783.8, -384.0612, -2.810867, 0.01343784, 0.1308036, 257.8673, 1.25853, 0.9584788, 1.631463
 
5.120022, -0.007574668, -0.008979714, 14.20928, 0, 0.0009214111047406074587025506, 37670.73, -384.0612, -2.810867, 0.01343784, 0.1308036, 257.51, 1.25853, 0.9584788, 1.631463
 
5.130023, -0.0066675, -0.00905546, 14.18643, 0, 0.0009201422418692965555030760, 37558.1, -384.0612, -2.810867, 0.01343784, 0.1308036, 257.1536, 1.25853, 0.9584788, 1.631463
 
5.140023, -0.005090685, -0.009122135, 14.16364, 0, 0.0009107479625624217016945995, 37445.91, -384.0612, -2.810867, 0.01343784, 0.1308036, 256.7979, 1.25853, 0.9584788, 1.631463
 
5.150023, -0.003008852, -0.009173042, 14.14091, 0, 0.0008943155282768722581292527, 37334.16, -384.0612, -2.810867, 0.01343784, 0.1308036, 256.4431, 1.25853, 0.9584788, 1.631463
 
5.160023, -0.0006495801, -0.00920313, 14.11824, 0, 0.0008727871059971808390123415, 37222.85, -384.0612, -2.810867, 0.01343784, 0.1308036, 256.0891, 1.258531, 0.9584788, 1.631463
 
5.170023, 0.001311293, -0.009209626, 14.09563, 0, 0.0008532359094564951614244149, 37111.97, -384.0612, -2.810867, 0.01343784, 0.1308036, 255.7358, 1.258531, 0.9584788, 1.631463
 
5.180024, 0.002894371, -0.009196513, 14.07307, 0, 0.0008358410463502915967881965, 37001.52, -384.0612, -2.810867, 0.01343784, 0.1308036, 255.3834, 1.258532, 0.9584788, 1.631463
 
5.190024, 0.00384589, -0.00916757, 14.05058, 0, 0.0008237718867592109976502582, 36891.51, -384.0612, -2.810867, 0.01343784, 0.1308036, 255.0318, 1.258532, 0.9584788, 1.631463
 
5.200024, 0.004055407, -0.009129111, 14.02813, 0, 0.0008188959327889928345312701, 36781.93, -384.0612, -2.810867, 0.01343784, 0.1308036, 254.681, 1.258532, 0.9584788, 1.631463
 
5.210024, 0.003598944, -0.009088556, 14.00575, 0, 0.0008211465874750648793624305, 36672.76, -384.0612, -2.810867, 0.01343784, 0.1308036, 254.331, 1.258532, 0.9584788, 1.631463
 
5.220025, 0.002485281, -0.009052567, 13.98342, 0, 0.0008311232234986035888458265, 36564.02, -384.0612, -2.810867, 0.01343784, 0.1308036, 253.9818, 1.258532, 0.9584788, 1.631463
 
5.230025, 0.0008495469, -0.009027715, 13.96115, 0, 0.0008480165557196034565989231, 36455.71, -384.0612, -2.810867, 0.01343784, 0.1308036, 253.6334, 1.258531, 0.9584788, 1.631463
 
5.240025, -0.0008560301, -0.009019219, 13.93893, 0, 0.0008673447844493766980176935, 36347.82, -384.0612, -2.810867, 0.01343784, 0.1308036, 253.2858, 1.258531, 0.9584788, 1.631463
 
5.250025, -0.002554469, -0.00902778, 13.91678, 0, 0.0008883291359325719159823676, 36240.34, -384.0612, -2.810867, 0.01343784, 0.1308036, 252.9389, 1.258531, 0.9584788, 1.631463
 
5.260026, -0.004019747, -0.009053324, 13.89467, 0, 0.0009084373119324893636072528, 36133.27, -384.0612, -2.810867, 0.01343784, 0.1308036, 252.5929, 1.25853, 0.9584788, 1.631463
 
5.270026, -0.005084555, -0.009093522, 13.87262, 0, 0.0009255515583135131514582825, 36026.61, -384.0612, -2.810867, 0.01343784, 0.1308036, 252.2476, 1.25853, 0.9584788, 1.631463
 
5.280026, -0.005488942, -0.009144368, 13.85063, 0, 0.0009363267711545551983277162, 35920.37, -384.0612, -2.810867, 0.01343784, 0.1308036, 251.903, 1.25853, 0.9584788, 1.631463
 
5.290026, -0.005416664, -0.009199257, 13.82869, 0, 0.0009421444707471798352664299, 35814.54, -384.0612, -2.810867, 0.01343784, 0.1308036, 251.5593, 1.25853, 0.9584788, 1.631463
 
5.300026, -0.004775452, -0.009253424, 13.80681, 0, 0.0009414564976990340751931064, 35709.11, -384.0612, -2.810867, 0.01343784, 0.1308036, 251.2163, 1.25853, 0.9584788, 1.631463
 
5.310027, -0.003772024, -0.009301178, 13.78498, 0, 0.0009360081618879092698017904, 35604.09, -384.0612, -2.810867, 0.01343784, 0.1308036, 250.8741, 1.25853, 0.9584788, 1.631463
 
5.320027, -0.002299457, -0.009338899, 13.7632, 0, 0.0009241936550071865582886252, 35499.47, -384.0612, -2.810867, 0.01343784, 0.1308036, 250.5327, 1.25853, 0.9584788, 1.631463
 
5.330027, -0.0008651748, -0.009361893, 13.74148, 0, 0.0009113106629062770340267595, 35395.24, -384.0612, -2.810867, 0.01343784, 0.1308036, 250.192, 1.25853, 0.9584788, 1.631463
 
5.340027, 0.0005107038, -0.009370545, 13.71981, 0, 0.0008976245466180319522765066, 35291.42, -384.0612, -2.810867, 0.01343784, 0.1308036, 249.8521, 1.25853, 0.9584788, 1.631463
 
5.350028, 0.001552399, -0.009365438, 13.6982, 0, 0.0008863632052734610807593205, 35187.99, -384.0612, -2.810867, 0.01343784, 0.1308036, 249.5129, 1.258531, 0.9584788, 1.631463
 
5.360028, 0.002162244, -0.009349913, 13.67664, 0, 0.0008790045340666042646897667, 35084.96, -384.0612, -2.810867, 0.01343784, 0.1308036, 249.1745, 1.258531, 0.9584788, 1.631463
 
5.370028, 0.002159198, -0.009328291, 13.65514, 0, 0.0008780999008495667687324072, 34982.32, -384.0612, -2.810867, 0.01343784, 0.1308036, 248.8368, 1.258531, 0.9584788, 1.631463
 
